GTIN,codigo_producto
66676,66676
66677,66677
66678,66678
66679,66679
66680,66680
66681,66681
66682,66682
66683,66683
66684,66684
66685,66685
66686,66686
66687,66687
66688,66688
66689,66689
66690,66690
66691,66691
66692,66692
66693,66693
66694,66694
66695,66695
66696,66696
66697,66697
66698,66698
66699,66699
66700,66700
66702,66702
66703,66703
66704,66704
66705,66705
66706,66706
66707,66707
66708,66708
66710,66710
66711,66711
66712,66712
66713,66713
66714,66714
66715,66715
66716,66716
66717,66717
66718,66718
66719,66719
66720,66720
66721,66721
66722,66722
66723,66723
66724,66724
66725,66725
66726,66726
66727,66727
66729,66729
66731,66731
66732,66732
66733,66733
66734,66734
66735,66735
66736,66736
66737,66737
66738,66738
66740,66740
66741,66741
66742,66742
66743,66743
66744,66744
66749,66749
66750,66750
66752,66752
66753,66753
66754,66754
667548514507,95368
667548999359,95371
66755,66755
667550688753,95369
667550707645,95894
667550707652,95896
667550707676,95895
66756,66756
66758,66758
66759,66759
66760,66760
66761,66761
66762,66762
66763,66763
66764,66764
66765,66765
66766,66766
66767,66767
66768,66768
66769,66769
66770,66770
66771,66771
66772,66772
66773,66773
66774,66774
66775,66775
66776,66776
66777,66777
66778,66778
66779,66779
66780,66780
66781,66781
66782,66782
66783,66783
66784,66784
66787,66787
66788,66788
66789,66789
66790,66790
66791,66791
66794,66794
66796,66796
66797,66797
66798,66798
66799,66799
66800,66800
66801,66801
66802,66802
66803,66803
66804,66804
66806,66806
66807,66807
66808,66808
66809,66809
66810,66810
66811,66811
66812,66812
66813,66813
66817,66817
66818,66818
66821,66821
66822,66822
66823,66823
66824,66824
66825,66825
66826,66826
66827,66827
66828,66828
66829,66829
66830,66830
66832,66832
66833,66833
66836,66836
66839,66839
66840,66840
66841,66841
66842,66842
66843,66843
66844,66844
66845,66845
66846,66846
66847,66847
66848,66848
66849,66849
66850,66850
66852,66852
66853,66853
66854,66854
66855,66855
66856,66856
66857,66857
66858,66858
66859,66859
66860,66860
66861,66861
66862,66862
66863,66863
66864,66864
66865,66865
66866,66866
66867,66867
66870,66870
66871,66871
66872,66872
66873,66873
66874,66874
66876,66876
66877,66877
66883,66883
66884,66884
66885,66885
66886,66886
66887,66887
66888,66888
66889,66889
66890,66890
66893,66893
66894,66894
66895,66895
66896,66896
66897,66897
66900,66900
66902,66902
66903,66903
66905,66905
66906,66906
66908,66908
66909,66909
66910,66910
66912,66912
66913,66913
66914,66914
66915,66915
66916,66916
66917,66917
66918,66918
66920,66920
66922,66922
66928,66928
66929,66929
66931,66931
66932,66932
66933,66933
66935,66935
66936,66936
66937,66937
66938,66938
66940,66940
66948,66948
66949,66949
66950,66950
66951,66951
66952,66952
66956,66956
66957,66957
66960,66960
66961,66961
66962,66962
66963,66963
66964,66964
66966,66966
66967,66967
66969,66969
66971,66971
66972,66972
66973,66973
66974,66974
66976,66976
66977,66977
66978,66978
66979,66979
66980,66980
66981,66981
66982,66982
66983,66983
66984,66984
66985,66985
66988,66988
66990,66990
66991,66991
66992,66992
66993,66993
66994,66994
66996,66996
66997,66997
66998,66998
66999,66999
67001,67001
67002,67002
67003,67003
67004,67004
67005,67005
67006,67006
67007,67007
67009,67009
67010,67010
67011,67011
67012,67012
67013,67013
67014,67014
67015,67015
67016,67016
67017,67017
67019,67019
67021,67021
67022,67022
67023,67023
672153905343,95218
672153905350,95221
672153905411,95217
689407949848,94110
689407951124,93248
689407951131,93249
689407951148,98641
6908116867156,90730
6909312707123,63127
6909717000010,95993
6909717000027,95993
6910021007206,93571
6921875005997,94775
6921875050034,94081
6923700977523,98390
6923700977561,98389
6926347945627,95608
6930518000534,63494
6930518000657,62972
6931708341215,97015
6931848017452,97932
6935079124910,97368
6935079124927,97495
6935079124941,98207
6935079124958,97858
6935079126051,97931
6935091601611,97133
6936613211509,89501
6942468132937,85880
6942468132951,94164
6943742362316,97469
6945040100188,95647
6945115400052,00025
6949153913062,04477
6949153915066,63494
6949153915080,63494
6949236203691,96981
6949236203714,00911
6952286144425,97430
6954574903264,98846
6956338370060,92333
6959554908086,91980
6970029279029,97461
6970029279036,97461
6970029279043,97461
6971770050844,88787
6972645275317,98455
6973240990292,96272
6974009540239,97800
6974499190112,82063
6974499190136,96550
6974499190174,63467
6974499190358,96549
6975727690114,92882
6980501815058,91981
6988846859652,98456
6995068100073,98461
6999564768669,98459
700083726896,79508
702433293402,80036
705578167505,89276
705928001008,98254
705928003002,98255
705928045309,98851
705928050754,98256
705928500754,98257
7071726874995,81236
7071726875053,81237
7109501452028,95674
718715838367,88716
719565425622,97053
722776020029,86486
7228829,90099
726669089537,85412
726669089568,84747
726669089674,84748
730170696344,03751
7319470066786,95074
732013082055,91993
732013086091,90599
732013088026,75154
732013088033,90425
732013088088,89521
732013250188,91893
732013250218,96042
732013251031,96618
732013300074,89865
732013300104,91897
732013300128,91896
732013300135,91895
732013300302,94746
732013300401,94066
732013300425,91893
732013300470,90600
732013300883,94330
732013301354,96618
732013301477,96008
732013301484,96009
732013301507,98016
732013301545,97044
732013301569,91894
732013301583,94747
732013301606,95740
732013301651,96755
732013302511,98078
732013303013,91894
732013303068,98732
7350012550592,90100
7350012551681,90019
7350012553319,98764
7350012553975,96100
7350012555528,98139
736085280005,50107
736085405996,92121
736085406504,92218
736085409642,96196
736085410334,88847
736085410396,89598
736085410433,97332
736085410471,88630
736085410624,88670
736085410693,89692
736085410822,90926
736085410860,91050
736085412956,88670
736085413694,96360
736085414615,89896
736085416169,98950
736372024756,96220
736372024800,96220
736372024848,88716
736372024855,89643
736372025029,00906
736372025043,00911
736372025067,00914
736372025142,61854
736372025173,79762
736372025203,00025
736372025227,89651
736372025258,94001
736372025272,63232
736372025470,00004
736372025548,91892
736372025616,96220
7401005909450,97990
7401036100505,00493
7401156604112,93459
7401156604211,93279
7401156604419,96320
7401156607113,94945
7401156616214,98943
7401156626213,98073
7401156632214,98017
7401156632412,98817
7401156643111,98591
74043,74043
7406048002069,95607
740985223901,96478
7413142,91108
7441024723002,97788
7441024723101,90668
7441026001276,03873
7441026001283,89404
7441026003225,87521
7441082117829,95543
7441145400455,85228
7451079002663,04460
7451079003387,95627
7451079003424,94740
7451079003486,97498
7451079003509,94740
7451079003516,87473
7453078526669,89527
745853479336,97656
745853642440,98332
745853837198,97764
745853837211,97653
745853837228,97655
745853837235,97654
745853837242,77113
745853837259,96368
745853837303,97962
745853837327,97659
745853837334,97961
7460134300903,98643
7460536520152,86022
7460536520183,88937
7460536520206,85848
7460536520237,85437
7460536520732,85466
7460536520749,86328
7460536521272,85607
7460536550906,86066
7460536554317,86304
7460536555475,86872
7460536556144,89965
7460536556489,90215
7460536556496,92675
7460536556731,85967
7460536557424,90032
7460536557431,90030
7460536557448,90031
7460536557707,88004
7460536558063,86287
7460536558520,91001
7460536559190,91250
7460536560547,93098
7460536560684,95102
7460536561506,95637
7460536561513,94704
7460536561544,93826
7460536561551,93445
7460536561643,96674
7460536571185,97728
7460536571673,85466
74747,74747
74748,74748
74749,74749
74750,74750
74752,74752
74754,74754
74755,74755
74756,74756
74757,74757
74758,74758
74759,74759
74760,74760
74761,74761
74763,74763
74764,74764
74765,74765
74767,74767
74768,74768
74773,74773
74775,74775
74776,74776
74777,74777
74778,74778
74779,74779
74780,74780
74781,74781
74782,74782
74783,74783
74784,74784
74785,74785
74786,74786
74789,74789
74791,74791
74792,74792
74793,74793
74794,74794
74796,74796
74797,74797
74798,74798
74799,74799
74800,74800
74801,74801
74802,74802
74803,74803
74804,74804
74805,74805
74806,74806
74807,74807
74808,74808
74810,74810
74811,74811
74812,74812
74814,74814
74815,74815
74816,74816
74818,74818
74819,74819
74820,74820
74821,74821
74823,74823
74824,74824
74825,74825
748252429612,93056
74826,74826
74828,74828
74830,74830
74831,74831
74832,74832
74833,74833
74834,74834
74835,74835
74837,74837
74838,74838
74839,74839
74841,74841
74842,74842
74843,74843
74844,74844
74845,74845
74847,74847
74849,74849
74852,74852
74853,74853
74854,74854
74855,74855
74856,74856
74858,74858
74859,74859
74860,74860
74861,74861
74862,74862
74863,74863
74864,74864
74865,74865
74867,74867
74868,74868
74869,74869
74870,74870
74871,74871
74872,74872
74873,74873
74874,74874
74875,74875
74877,74877
74879,74879
74881,74881
74885,74885
74886,74886
74887,74887
74888,74888
74889,74889
74890,74890
74891,74891
748927022810,97928
748928006895,94227
748928006901,94283
748928006918,89760
748928006925,94284
748928006956,94228
748928006970,94226
748928009636,95255
748928009643,95254
748928009650,95256
748928009667,95257
74893,74893
74894,74894
74901,74901
74909,74909
74911,74911
74912,74912
74913,74913
74914,74914
74915,74915
74916,74916
74917,74917
74918,74918
74919,74919
74923,74923
74924,74924
74925,74925
74926,74926
74927,74927
74928,74928
74931,74931
74933,74933
74938,74938
74940,74940
74945,74945
74947,74947
74954,74954
74955,74955
74958,74958
749618818798,61721
749618818859,61722
74964,74964
74966,74966
74969,74969
74970,74970
74972,74972
74974,74974
74978,74978
74979,74979
74980,74980
74981,74981
74983,74983
74984,74984
74985,74985
74986,74986
74990,74990
74994,74994
74996,74996
74997,74997
74998,74998
75001,75001
75002,75002
75003,75003
75004,75004
7500435019514,93465
7500435019712,64777
7500435019828,40972
7500435019880,93027
7500435020008,83684
7500435020046,95111
7500435020084,94020
7500435020244,83681
7500435020251,93504
7500435020299,95114
7500435107006,87074
7500435108027,93577
7500435108034,93576
7500435108058,93575
7500435110174,94376
7500435112536,93976
7500435113465,97918
7500435115759,92731
7500435116763,84223
7500435118293,97866
7500435120050,97406
7500435120067,98224
7500435122610,94430
7500435124966,94888
7500435125130,81257
7500435126809,98322
7500435128612,95777
7500435128650,66608
7500435129367,03957
7500435129374,82404
7500435129503,94308
7500435129510,94019
7500435130684,93500
7500435130691,93501
7500435130707,93502
7500435130714,93503
7500435131100,94435
7500435131421,95465
7500435133746,96895
7500435134699,94433
7500435137737,94431
7500435138000,95112
7500435139113,91572
7500435140157,95057
7500435140591,97139
7500435140607,97139
7500435141789,96715
7500435141796,96715
7500435142557,95113
7500435143769,96717
7500435144735,96949
7500435145701,98368
7500435145718,98600
7500435145732,04398
7500435146746,96703
7500435148375,96703
7500435154390,81224
7500435154437,81224
7500435155496,97466
7500435155847,97917
7500435155915,97865
7500435156875,87049
7500435157513,97927
7500435157650,98920
7500435157667,98367
7500435166249,93030
7500435170024,06040
7500435173667,53630
7500435177443,96562
7500435179713,98910
7500435184236,87503
7500435186780,80870
7500435191524,98314
7500435202695,97974
7500435204040,97897
7500435206976,65755
7500435206983,62759
7500435214667,98489
7500435221115,90997
7500435225359,97779
7500435231015,93840
7500435233477,65798
7500435233484,65795
7500435240789,98077
7500435249126,97779
7500435251136,98445
7500435255677,90312
75006,75006
75009,75009
7501001163983,60136
7501001164003,04930
7501001164645,60824
7501001165246,84760
7501001165277,66005
7501001165321,81066
7501001168797,94584
7501001168995,83062
7501001170073,97868
7501001170080,96062
7501001170288,81675
7501001246730,03573
7501001303464,87029
7501001303518,91943
7501001309060,94654
7501001309077,94654
7501001355012,89030
7501001355029,84744
7501001355036,87942
7501001355104,86876
7501001355142,86825
7501001355173,88441
7501006721119,93505
7501006721133,92724
7501006721317,93581
7501006740219,98925
7501007457796,88198
7501007457826,65804
7501007492568,93288
7501009072591,88658
7501009072607,87053
7501022105191,94989
7501022150092,94991
7501022150405,94992
7501022150801,94990
7501027209221,98934
7501027221780,98935
7501032911454,96952
7501032911478,97798
7501032923679,97215
7501032925505,97891
7501032927202,97791
7501033955815,88182
7501033958793,84258
7501033959516,88656
7501033961151,81976
7501033961168,95394
7501033961175,95395
7501033961182,94865
7501033961199,94864
7501033961649,93968
7501033961816,88570
7501033962202,87682
7501033962219,84003
7501033962615,85775
7501033962899,97167
7501035911376,92163
7501035912410,83374
7501043183024,02006
7501049703950,94608
7501049713454,62024
7501050618861,89202
7501050618878,89514
7501050619738,83627
7501050620291,88270
7501050620307,96123
7501050632317,95153
7501054519133,98473
7501054548829,96064
7501054550211,97101
7501056325169,84743
7501056325176,84742
7501056325381,84740
7501056325398,84739
7501056325442,84422
7501056326142,84741
7501056330255,87134
7501056330262,87195
7501056330293,84443
7501056330309,87194
7501056330323,93981
7501056330484,87137
7501056330491,88748
7501056332068,93348
7501056332075,93220
7501056342999,95253
7501056344085,93015
7501056344092,93464
7501056344221,93016
7501056346058,87194
7501058635334,97143
7501058635419,93688
7501058642561,96341
7501058643926,02895
7501058645623,82288
7501058645630,95275
7501058645968,95274
7501059227484,95143
7501059227675,95277
7501059227682,94931
7501059232884,93533
7501059240438,94356
7501059240445,95276
7501059240452,85883
7501059365506,95107
7501065054432,75789
7501065054449,75668
7501065054456,75791
7501065054463,88049
7501065922243,88109
7501065922724,91937
7501070980955,95573
7501082212105,81338
7501082212310,50036
7501086454181,92857
7501086454617,87964
7501086472017,92856
7501092708025,00968
7501092708032,03658
7501092721154,94629
7501092721468,91690
7501092722304,03661
7501092771265,85454
7501092793038,89407
7501092793045,87313
7501094916015,89195
7501094916022,87725
7501098605007,01446
7501098606752,90050
7501098606776,86445
7501098606790,86896
7501098609739,88556
7501098609746,96097
7501098609869,82953
7501098609883,82496
7501098610964,85434
75011,75011
7501122900313,92157
7501124103118,66471
7501124181789,95995
7501124181802,97263
7501124181888,95362
7501124182205,96671
7501124182342,95996
7501124182380,95994
7501124182786,94743
7501124814090,90281
7501159033312,88644
7501159033565,87892
7501159033749,91705
7501159731133,88145
7501159731232,98280
7501165007956,91468
7501165010444,93557
7501165010994,88422
7501165012455,96015
7501199428024,98328
7501287691057,75169
7501287691132,66527
7501287691217,00322
7501287695789,02492
7501298209067,78553
7501298214399,94996
7501298214436,95524
7501298217901,91169
7501298222431,91994
7501298222813,92008
7501298223094,93448
7501298223100,94933
7501298223452,87077
7501298223476,85517
7501298223902,90303
7501298234700,78552
7501298244907,94455
7501303443301,66080
7501303443554,93058
7501303494396,66080
7501384503765,98064
7501385430015,02660
7501385430121,02681
7501385430152,66836
7501390943937,94385
7501406829002,85227
7501438301897,98329
7501559601333,92683
75016,75016
75017,75017
7501871721320,90664
75019,75019
7501943471337,96657
75020,75020
75022,75022
7502214739620,86194
7502221183898,87545
7502221184390,87301
7502221186509,89452
7502221187025,94349
7502221187032,94350
7502221187506,94347
7502221187582,88524
7502241940907,82736
7502244761158,95450
7502244761165,95448
7502244761196,95452
7502246642059,96125
7502246642066,96126
7502253070531,89894
7502253070609,95622
7502253070623,93161
7502253073341,95621
7502253073358,95620
7502253073365,97007
7502253073389,95623
7502253073433,94161
7502253073457,95619
7502253073464,93159
7502253073471,75733
75026,75026
75027513,92703
75027537,92702
75028978,96132
75029982,87537
7503013040658,91155
7503013040689,06597
7503026029626,98199
7503026029695,97891
7503032206288,97457
7503032208299,97018
75031060,94936
75032,75032
75033,75033
75034238,92701
75037,75037
75038,75038
75038687,95211
75041,75041
75043,75043
75045,75045
75046,75046
75046224,94937
75047,75047
75048,75048
75050,75050
75051,75051
75056,75056
75058838,95210
75060244,95040
7506078926912,92436
7506078926929,92431
7506195124512,92106
7506195129128,83926
7506195129838,91936
7506195130957,62087
7506195148679,92379
7506195148686,92380
7506195160435,92603
7506195160466,92604
7506195167113,92712
75062,75062
7506205803604,94222
7506205804847,93880
7506205804991,91155
7506205805004,91156
7506205807831,94598
7506205810398,90831
7506205812040,94390
7506205812606,95928
7506205812705,95927
7506205813375,96169
7506205814969,98241
7506205816284,91156
7506205816291,91155
75062613,62745
7506267905766,95451
7506267905827,95462
7506267913501,95448
7506267913556,95449
7506267913594,95450
